words,mash,vowel rt,consonant rt,ttr
nanosources,0,0.45454545454545453,0.5454545454545454,0.7272727272727273
waves,0,0.4,0.6,1.0
edge,0,0.5,0.5,0.75
Where,0,0.4,0.6,0.8
squeak,0,0.5,0.5,1.0
it,0,0.5,0.5,1.0
made,0,0.5,0.5,1.0
require,0,0.5714285714285714,0.4285714285714286,0.7142857142857143
the,0,0.3333333333333333,0.6666666666666667,1.0
end,0,0.3333333333333333,0.6666666666666667,1.0
and,0,0.3333333333333333,0.6666666666666667,1.0
down,0,0.25,0.75,1.0
all,0,0.3333333333333333,0.6666666666666667,0.6666666666666666
have,0,0.5,0.5,1.0
as,0,0.5,0.5,1.0
for,0,0.3333333333333333,0.6666666666666667,1.0
how,0,0.3333333333333333,0.6666666666666667,1.0
in,0,0.5,0.5,1.0
in,0,0.5,0.5,1.0
catalyst,0,0.25,0.75,0.75
another,0,0.42857142857142855,0.5714285714285714,1.0
too,0,0.6666666666666666,0.33333333333333337,0.6666666666666666
by,0,0.0,1.0,1.0
Flame,0,0.4,0.6,1.0
were,0,0.5,0.5,0.75
you,0,0.6666666666666666,0.33333333333333337,1.0
that,0,0.25,0.75,0.75
many,0,0.25,0.75,1.0
to,0,0.5,0.5,1.0
how,0,0.3333333333333333,0.6666666666666667,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
Rubisco,0,0.42857142857142855,0.5714285714285714,1.0
Lord,0,0.25,0.75,1.0
on,0,0.5,0.5,1.0
of,0,0.5,0.5,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
stern,0,0.2,0.8,1.0
give,0,0.5,0.5,1.0
future,0,0.5,0.5,0.8333333333333334
steps,0,0.2,0.8,0.8
and,0,0.3333333333333333,0.6666666666666667,1.0
jests,0,0.2,0.8,0.8
to,0,0.5,0.5,1.0
justifies,0,0.4444444444444444,0.5555555555555556,0.7777777777777778
in,0,0.5,0.5,1.0
down,0,0.25,0.75,1.0
hopeless,0,0.375,0.625,0.75
vesicles,0,0.375,0.625,0.75
advertising,0,0.36363636363636365,0.6363636363636364,0.9090909090909091
cargo,0,0.4,0.6,1.0
Vessel,0,0.3333333333333333,0.6666666666666667,0.6666666666666666
factors,0,0.2857142857142857,0.7142857142857143,1.0
metal,0,0.4,0.6,1.0
dark,0,0.25,0.75,1.0
attempted,0,0.3333333333333333,0.6666666666666667,0.6666666666666666
how,0,0.3333333333333333,0.6666666666666667,1.0
odes,0,0.5,0.5,1.0
a,0,1.0,0.0,1.0
toward,0,0.3333333333333333,0.6666666666666667,1.0
in,0,0.5,0.5,1.0
publication,0,0.45454545454545453,0.5454545454545454,0.9090909090909091
used,0,0.5,0.5,1.0
for,0,0.3333333333333333,0.6666666666666667,1.0
their,0,0.4,0.6,1.0
my,0,0.0,1.0,1.0
God,0,0.3333333333333333,0.6666666666666667,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
I,0,0.0,1.0,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
an,0,0.5,0.5,1.0
was,0,0.3333333333333333,0.6666666666666667,1.0
powerful,0,0.375,0.625,1.0
Tangerian,0,0.4444444444444444,0.5555555555555556,0.7777777777777778
Eternal,0,0.2857142857142857,0.7142857142857143,1.0
to,0,0.5,0.5,1.0
was,0,0.3333333333333333,0.6666666666666667,1.0
most,0,0.25,0.75,1.0
of,0,0.5,0.5,1.0
are,0,0.6666666666666666,0.33333333333333337,1.0
and,0,0.3333333333333333,0.6666666666666667,1.0
Artorias,0,0.375,0.625,0.875
often,0,0.4,0.6,1.0
sat,0,0.3333333333333333,0.6666666666666667,1.0
of,0,0.5,0.5,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
However,0,0.42857142857142855,0.5714285714285714,0.8571428571428571
have,0,0.5,0.5,1.0
But,0,0.3333333333333333,0.6666666666666667,1.0
try,0,0.0,1.0,1.0
misfortune,0,0.4,0.6,1.0
was,0,0.3333333333333333,0.6666666666666667,1.0
or,0,0.5,0.5,1.0
bird,0,0.25,0.75,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
of,0,0.5,0.5,1.0
a,0,1.0,0.0,1.0
designed,0,0.375,0.625,0.75
and,0,0.3333333333333333,0.6666666666666667,1.0
vision,0,0.5,0.5,0.8333333333333334
Egg,0,0.0,1.0,0.6666666666666666
Only,0,0.0,1.0,1.0
forged,0,0.3333333333333333,0.6666666666666667,1.0
is,0,0.5,0.5,1.0
profit,0,0.3333333333333333,0.6666666666666667,1.0
gear,0,0.5,0.5,1.0
hopeless,0,0.375,0.625,0.75
both,0,0.25,0.75,1.0
bonds,0,0.2,0.8,1.0
and,0,0.3333333333333333,0.6666666666666667,1.0
smile,0,0.4,0.6,1.0
a,0,1.0,0.0,1.0
Bronx,0,0.2,0.8,1.0
and,0,0.3333333333333333,0.6666666666666667,1.0
my,0,0.0,1.0,1.0
looking,0,0.42857142857142855,0.5714285714285714,0.8571428571428571
that,0,0.25,0.75,0.75
and,0,0.3333333333333333,0.6666666666666667,1.0
that,0,0.25,0.75,0.75
policecars,0,0.4,0.6,0.9
seeks,0,0.4,0.6,0.6
by,0,0.0,1.0,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
they,0,0.25,0.75,1.0
of,0,0.5,0.5,1.0
killed,0,0.3333333333333333,0.6666666666666667,0.8333333333333334
these,0,0.4,0.6,0.8
revealed,0,0.5,0.5,0.75
it,0,0.5,0.5,1.0
in,0,0.5,0.5,1.0
after,0,0.4,0.6,1.0
or,0,0.5,0.5,1.0
at,0,0.5,0.5,1.0
Now,0,0.3333333333333333,0.6666666666666667,1.0
a,0,1.0,0.0,1.0
easiest,0,0.5714285714285714,0.4285714285714286,0.7142857142857143
stands,0,0.16666666666666666,0.8333333333333334,0.8333333333333334
you,0,0.6666666666666666,0.33333333333333337,1.0
and,0,0.3333333333333333,0.6666666666666667,1.0
ear,0,0.6666666666666666,0.33333333333333337,1.0
Thou,0,0.5,0.5,1.0
us,0,0.5,0.5,1.0
began,0,0.4,0.6,1.0
all,0,0.3333333333333333,0.6666666666666667,0.6666666666666666
encountered,0,0.45454545454545453,0.5454545454545454,0.7272727272727273
shrews,0,0.16666666666666666,0.8333333333333334,0.8333333333333334
art,0,0.3333333333333333,0.6666666666666667,1.0
you,0,0.6666666666666666,0.33333333333333337,1.0
cactus,0,0.3333333333333333,0.6666666666666667,0.8333333333333334
to,0,0.5,0.5,1.0
established,0,0.36363636363636365,0.6363636363636364,0.8181818181818182
the,0,0.3333333333333333,0.6666666666666667,1.0
centre,0,0.3333333333333333,0.6666666666666667,0.8333333333333334
who,0,0.3333333333333333,0.6666666666666667,1.0
of,0,0.5,0.5,1.0
as,0,0.5,0.5,1.0
into,0,0.5,0.5,1.0
bends,0,0.2,0.8,1.0
in,0,0.5,0.5,1.0
use,0,0.6666666666666666,0.33333333333333337,1.0
to,0,0.5,0.5,1.0
synthesis,0,0.2222222222222222,0.7777777777777778,0.7777777777777778
to,0,0.5,0.5,1.0
just,0,0.25,0.75,1.0
has,0,0.3333333333333333,0.6666666666666667,1.0
to,0,0.5,0.5,1.0
smalltown,0,0.2222222222222222,0.7777777777777778,0.8888888888888888
instead,0,0.42857142857142855,0.5714285714285714,1.0
kicks,0,0.2,0.8,0.8
responsible,0,0.36363636363636365,0.6363636363636364,0.8181818181818182
surface,0,0.42857142857142855,0.5714285714285714,1.0
of,0,0.5,0.5,1.0
insulin,0,0.42857142857142855,0.5714285714285714,0.7142857142857143
Note,0,0.5,0.5,1.0
to,0,0.5,0.5,1.0
sail,0,0.5,0.5,1.0
back,0,0.25,0.75,1.0
and,0,0.3333333333333333,0.6666666666666667,1.0
upon,0,0.5,0.5,1.0
compensate,0,0.4,0.6,0.9
the,0,0.3333333333333333,0.6666666666666667,1.0
next,0,0.25,0.75,1.0
are,0,0.6666666666666666,0.33333333333333337,1.0
overboard,0,0.4444444444444444,0.5555555555555556,0.7777777777777778
activity,0,0.375,0.625,0.75
upon,0,0.5,0.5,1.0
was,0,0.3333333333333333,0.6666666666666667,1.0
communicate,0,0.45454545454545453,0.5454545454545454,0.8181818181818182
computer,0,0.375,0.625,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
poem,0,0.5,0.5,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
swings,0,0.16666666666666666,0.8333333333333334,0.8333333333333334
trained,0,0.42857142857142855,0.5714285714285714,1.0
fully,0,0.2,0.8,0.8
no,0,0.5,0.5,1.0
by,0,0.0,1.0,1.0
from,0,0.25,0.75,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
from,0,0.25,0.75,1.0
development,0,0.36363636363636365,0.6363636363636364,0.8181818181818182
see,0,0.6666666666666666,0.33333333333333337,0.6666666666666666
fingers,0,0.2857142857142857,0.7142857142857143,1.0
kept,0,0.25,0.75,1.0
share,0,0.4,0.6,1.0
field,0,0.4,0.6,1.0
pick,0,0.25,0.75,1.0
is,0,0.5,0.5,1.0
armor,0,0.4,0.6,0.8
windowsills,0,0.2727272727272727,0.7272727272727273,0.6363636363636364
minimize,0,0.5,0.5,0.625
is,0,0.5,0.5,1.0
opposite,0,0.5,0.5,0.75
them,0,0.25,0.75,1.0
is,0,0.5,0.5,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
difficult,0,0.3333333333333333,0.6666666666666667,0.7777777777777778
crosscountry,0,0.25,0.75,0.6666666666666666
and,0,0.3333333333333333,0.6666666666666667,1.0
Whenever,0,0.375,0.625,0.75
a,0,1.0,0.0,1.0
is,0,0.5,0.5,1.0
dream,0,0.4,0.6,1.0
Lordvessel,0,0.3,0.7,0.8
round,0,0.4,0.6,1.0
at,0,0.5,0.5,1.0
alleyways,0,0.3333333333333333,0.6666666666666667,0.6666666666666666
you,0,0.6666666666666666,0.33333333333333337,1.0
I,0,0.0,1.0,1.0
often,0,0.4,0.6,1.0
right,0,0.2,0.8,1.0
group,0,0.4,0.6,1.0
capturing,0,0.3333333333333333,0.6666666666666667,1.0
been,0,0.5,0.5,0.75
mechanisms,0,0.3,0.7,0.8
hands,0,0.2,0.8,1.0
stun,0,0.25,0.75,1.0
from,0,0.25,0.75,1.0
his,0,0.3333333333333333,0.6666666666666667,1.0
speed,0,0.4,0.6,0.8
energy,0,0.3333333333333333,0.6666666666666667,0.8333333333333334
a,0,1.0,0.0,1.0
which,0,0.2,0.8,0.8
of,0,0.5,0.5,1.0
of,0,0.5,0.5,1.0
trying,0,0.16666666666666666,0.8333333333333334,1.0
more,0,0.5,0.5,1.0
his,0,0.3333333333333333,0.6666666666666667,1.0
to,0,0.5,0.5,1.0
of,0,0.5,0.5,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
give,0,0.5,0.5,1.0
is,0,0.5,0.5,1.0
empty,0,0.2,0.8,1.0
If,0,0.0,1.0,1.0
and,0,0.3333333333333333,0.6666666666666667,1.0
on,0,0.5,0.5,1.0
and,0,0.3333333333333333,0.6666666666666667,1.0
to,0,0.5,0.5,1.0
mind,0,0.25,0.75,1.0
corresponding,0,0.3076923076923077,0.6923076923076923,0.7692307692307693
acid,0,0.5,0.5,1.0
crying,0,0.16666666666666666,0.8333333333333334,1.0
bases,0,0.4,0.6,0.8
the,0,0.3333333333333333,0.6666666666666667,1.0
this,0,0.25,0.75,1.0
human,0,0.4,0.6,1.0
storyteller,0,0.2727272727272727,0.7272727272727273,0.6363636363636364
slay,0,0.25,0.75,1.0
from,0,0.25,0.75,1.0
splitting,0,0.2222222222222222,0.7777777777777778,0.7777777777777778
in,0,0.5,0.5,1.0
can,0,0.3333333333333333,0.6666666666666667,1.0
To,0,0.5,0.5,1.0
erase,0,0.6,0.4,0.8
blow,0,0.25,0.75,1.0
them,0,0.25,0.75,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
blind,0,0.2,0.8,1.0
worth,0,0.2,0.8,1.0
blond,0,0.2,0.8,1.0
Abyss,0,0.0,1.0,0.8
of,0,0.5,0.5,1.0
twice,0,0.4,0.6,1.0
that,0,0.25,0.75,0.75
to,0,0.5,0.5,1.0
verily,0,0.3333333333333333,0.6666666666666667,1.0
about,0,0.6,0.4,1.0
damage,0,0.5,0.5,0.8333333333333334
amide,0,0.6,0.4,1.0
nothing,0,0.2857142857142857,0.7142857142857143,0.8571428571428571
stoops,0,0.3333333333333333,0.6666666666666667,0.6666666666666666
flames,0,0.3333333333333333,0.6666666666666667,1.0
in,0,0.5,0.5,1.0
blood,0,0.4,0.6,0.8
the,0,0.3333333333333333,0.6666666666666667,1.0
by,0,0.0,1.0,1.0
heart,0,0.4,0.6,1.0
Abyss,0,0.0,1.0,0.8
and,0,0.3333333333333333,0.6666666666666667,1.0
was,0,0.3333333333333333,0.6666666666666667,1.0
his,0,0.3333333333333333,0.6666666666666667,1.0
to,0,0.5,0.5,1.0
my,0,0.0,1.0,1.0
Flame,0,0.4,0.6,1.0
I,0,0.0,1.0,1.0
practitioners,0,0.38461538461538464,0.6153846153846154,0.7692307692307693
shrew,0,0.2,0.8,1.0
of,0,0.5,0.5,1.0
to,0,0.5,0.5,1.0
as,0,0.5,0.5,1.0
different,0,0.3333333333333333,0.6666666666666667,0.7777777777777778
your,0,0.5,0.5,1.0
an,0,0.5,0.5,1.0
preventing,0,0.3,0.7,0.8
primary,0,0.2857142857142857,0.7142857142857143,0.8571428571428571
Los,0,0.3333333333333333,0.6666666666666667,1.0
attacks,0,0.2857142857142857,0.7142857142857143,0.7142857142857143
the,0,0.3333333333333333,0.6666666666666667,1.0
for,0,0.3333333333333333,0.6666666666666667,1.0
other,0,0.4,0.6,1.0
Floated,0,0.42857142857142855,0.5714285714285714,1.0
animal,0,0.5,0.5,0.8333333333333334
close,0,0.4,0.6,1.0
burst,0,0.2,0.8,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
finally,0,0.2857142857142857,0.7142857142857143,0.8571428571428571
maid,0,0.5,0.5,1.0
burning,0,0.2857142857142857,0.7142857142857143,0.8571428571428571
use,0,0.6666666666666666,0.33333333333333337,1.0
In,0,0.0,1.0,1.0
had,0,0.3333333333333333,0.6666666666666667,1.0
they,0,0.25,0.75,1.0
Greatsword,0,0.3,0.7,0.9
causing,0,0.42857142857142855,0.5714285714285714,1.0
immortal,0,0.375,0.625,0.875
radiant,0,0.42857142857142855,0.5714285714285714,0.8571428571428571
proven,0,0.3333333333333333,0.6666666666666667,1.0
last,0,0.25,0.75,1.0
shall,0,0.2,0.8,0.8
of,0,0.5,0.5,1.0
Synagogue,0,0.4444444444444444,0.5555555555555556,0.8888888888888888
Seath,0,0.4,0.6,1.0
endless,0,0.2857142857142857,0.7142857142857143,0.7142857142857143
as,0,0.5,0.5,1.0
through,0,0.2857142857142857,0.7142857142857143,0.8571428571428571
light,0,0.2,0.8,1.0
to,0,0.5,0.5,1.0
transitions,0,0.36363636363636365,0.6363636363636364,0.6363636363636364
what,0,0.25,0.75,1.0
waiting,0,0.42857142857142855,0.5714285714285714,0.8571428571428571
in,0,0.5,0.5,1.0
personal,0,0.375,0.625,1.0
epic,0,0.5,0.5,1.0
ketone,0,0.5,0.5,0.8333333333333334
and,0,0.3333333333333333,0.6666666666666667,1.0
photosynthetic,0,0.2857142857142857,0.7142857142857143,0.7142857142857143
Knight,0,0.16666666666666666,0.8333333333333334,1.0
Gwyn,0,0.0,1.0,1.0
chain,0,0.4,0.6,1.0
has,0,0.3333333333333333,0.6666666666666667,1.0
continues,0,0.4444444444444444,0.5555555555555556,0.8888888888888888
the,0,0.3333333333333333,0.6666666666666667,1.0
creation,0,0.5,0.5,1.0
Adonis,0,0.3333333333333333,0.6666666666666667,1.0
one,0,0.6666666666666666,0.33333333333333337,1.0
with,0,0.25,0.75,1.0
eyes,0,0.5,0.5,0.75
leaving,0,0.42857142857142855,0.5714285714285714,1.0
and,0,0.3333333333333333,0.6666666666666667,1.0
lies,0,0.5,0.5,1.0
The,0,0.3333333333333333,0.6666666666666667,1.0
devil,0,0.4,0.6,1.0
those,0,0.4,0.6,1.0
are,0,0.6666666666666666,0.33333333333333337,1.0
of,0,0.5,0.5,1.0
Locking,0,0.2857142857142857,0.7142857142857143,1.0
justify,0,0.2857142857142857,0.7142857142857143,1.0
even,0,0.5,0.5,0.75
the,0,0.3333333333333333,0.6666666666666667,1.0
daughters,0,0.3333333333333333,0.6666666666666667,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
to,0,0.5,0.5,1.0
Death,0,0.4,0.6,1.0
eyes,0,0.5,0.5,0.75
or,0,0.5,0.5,1.0
sunless,0,0.2857142857142857,0.7142857142857143,0.7142857142857143
of,0,0.5,0.5,1.0
book,0,0.5,0.5,0.75
and,0,0.3333333333333333,0.6666666666666667,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
that,0,0.25,0.75,0.75
game,0,0.5,0.5,1.0
function,0,0.375,0.625,0.875
these,0,0.4,0.6,0.8
in,0,0.5,0.5,1.0
an,0,0.5,0.5,1.0
despite,0,0.42857142857142855,0.5714285714285714,0.8571428571428571
solipsisms,0,0.3,0.7,0.6
provided,0,0.375,0.625,0.875
wills,0,0.2,0.8,0.8
salad,0,0.4,0.6,0.8
out,0,0.6666666666666666,0.33333333333333337,1.0
has,0,0.3333333333333333,0.6666666666666667,1.0
that,0,0.25,0.75,0.75
but,0,0.3333333333333333,0.6666666666666667,1.0
a,0,1.0,0.0,1.0
thou,0,0.5,0.5,1.0
tears,0,0.4,0.6,1.0
on,0,0.5,0.5,1.0
were,0,0.5,0.5,0.75
new,0,0.3333333333333333,0.6666666666666667,1.0
following,0,0.3333333333333333,0.6666666666666667,0.7777777777777778
with,0,0.25,0.75,1.0
escaped,0,0.42857142857142855,0.5714285714285714,0.8571428571428571
the,0,0.3333333333333333,0.6666666666666667,1.0
strength,0,0.125,0.875,0.875
counterparts,0,0.3333333333333333,0.6666666666666667,0.8333333333333334
player,0,0.3333333333333333,0.6666666666666667,1.0
studied,0,0.42857142857142855,0.5714285714285714,0.8571428571428571
Chosen,0,0.3333333333333333,0.6666666666666667,1.0
sweeten,0,0.42857142857142855,0.5714285714285714,0.7142857142857143
have,0,0.5,0.5,1.0
reused,0,0.5,0.5,0.8333333333333334
another,0,0.42857142857142855,0.5714285714285714,1.0
folds,0,0.2,0.8,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
again,0,0.6,0.4,0.8
Woodlawn,0,0.375,0.625,0.875
temperature,0,0.45454545454545453,0.5454545454545454,0.6363636363636364
flown,0,0.2,0.8,1.0
be,0,0.5,0.5,1.0
use,0,0.6666666666666666,0.33333333333333337,1.0
memories,0,0.5,0.5,0.75
attention,0,0.4444444444444444,0.5555555555555556,0.6666666666666666
is,0,0.5,0.5,1.0
enantioselectivity,0,0.4444444444444444,0.5555555555555556,0.6111111111111112
were,0,0.5,0.5,0.75
of,0,0.5,0.5,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
ghostly,0,0.14285714285714285,0.8571428571428572,1.0
mountain,0,0.5,0.5,0.875
compass,0,0.2857142857142857,0.7142857142857143,0.8571428571428571
before,0,0.5,0.5,0.8333333333333334
Order,0,0.2,0.8,0.8
the,0,0.3333333333333333,0.6666666666666667,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
your,0,0.5,0.5,1.0
can,0,0.3333333333333333,0.6666666666666667,1.0
variety,0,0.42857142857142855,0.5714285714285714,1.0
meeting,0,0.42857142857142855,0.5714285714285714,0.8571428571428571
distortions,0,0.36363636363636365,0.6363636363636364,0.6363636363636364
give,0,0.5,0.5,1.0
unaffected,0,0.4,0.6,0.8
if,0,0.5,0.5,1.0
liberate,0,0.5,0.5,0.875
are,0,0.6666666666666666,0.33333333333333337,1.0
for,0,0.3333333333333333,0.6666666666666667,1.0
that,0,0.25,0.75,0.75
visionary,0,0.4444444444444444,0.5555555555555556,0.8888888888888888
awful,0,0.4,0.6,1.0
Total,0,0.4,0.6,1.0
and,0,0.3333333333333333,0.6666666666666667,1.0
through,0,0.2857142857142857,0.7142857142857143,0.8571428571428571
Guinea,0,0.6666666666666666,0.33333333333333337,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
has,0,0.3333333333333333,0.6666666666666667,1.0
and,0,0.3333333333333333,0.6666666666666667,1.0
boys,0,0.25,0.75,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
battalion,0,0.4444444444444444,0.5555555555555556,0.7777777777777778
by,0,0.0,1.0,1.0
and,0,0.3333333333333333,0.6666666666666667,1.0
I,0,0.0,1.0,1.0
silence,0,0.42857142857142855,0.5714285714285714,0.8571428571428571
became,0,0.5,0.5,0.8333333333333334
see,0,0.6666666666666666,0.33333333333333337,0.6666666666666666
him,0,0.3333333333333333,0.6666666666666667,1.0
boys,0,0.25,0.75,1.0
for,0,0.3333333333333333,0.6666666666666667,1.0
world,0,0.2,0.8,1.0
calculation,0,0.45454545454545453,0.5454545454545454,0.7272727272727273
Pilot,0,0.4,0.6,1.0
distributed,0,0.36363636363636365,0.6363636363636364,0.7272727272727273
have,0,0.5,0.5,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
when,0,0.25,0.75,1.0
are,0,0.6666666666666666,0.33333333333333337,1.0
King,0,0.25,0.75,1.0
absolution,0,0.5,0.5,0.9
have,0,0.5,0.5,1.0
and,0,0.3333333333333333,0.6666666666666667,1.0
to,0,0.5,0.5,1.0
detectors,0,0.3333333333333333,0.6666666666666667,0.7777777777777778
existing,0,0.375,0.625,0.875
takes,0,0.4,0.6,1.0
all,0,0.3333333333333333,0.6666666666666667,0.6666666666666666
prepared,0,0.375,0.625,0.625
best,0,0.25,0.75,1.0
winter,0,0.3333333333333333,0.6666666666666667,1.0
of,0,0.5,0.5,1.0
is,0,0.5,0.5,1.0
a,0,1.0,0.0,1.0
of,0,0.5,0.5,1.0
little,0,0.3333333333333333,0.6666666666666667,0.6666666666666666
still,0,0.2,0.8,0.8
the,0,0.3333333333333333,0.6666666666666667,1.0
cannot,0,0.3333333333333333,0.6666666666666667,0.8333333333333334
enhance,0,0.42857142857142855,0.5714285714285714,0.7142857142857143
of,0,0.5,0.5,1.0
by,0,0.0,1.0,1.0
even,0,0.5,0.5,0.75
them,0,0.25,0.75,1.0
began,0,0.4,0.6,1.0
adapted,0,0.42857142857142855,0.5714285714285714,0.7142857142857143
past,0,0.25,0.75,1.0
future,0,0.5,0.5,0.8333333333333334
an,0,0.5,0.5,1.0
well,0,0.25,0.75,0.75
was,0,0.3333333333333333,0.6666666666666667,1.0
and,0,0.3333333333333333,0.6666666666666667,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
accents,0,0.2857142857142857,0.7142857142857143,0.8571428571428571
Rare,0,0.5,0.5,1.0
blind,0,0.2,0.8,1.0
dos,0,0.3333333333333333,0.6666666666666667,1.0
plants,0,0.16666666666666666,0.8333333333333334,1.0
new,0,0.3333333333333333,0.6666666666666667,1.0
of,0,0.5,0.5,1.0
where,0,0.4,0.6,0.8
recent,0,0.3333333333333333,0.6666666666666667,0.8333333333333334
parries,0,0.42857142857142855,0.5714285714285714,0.8571428571428571
lordly,0,0.16666666666666666,0.8333333333333334,0.8333333333333334
as,0,0.5,0.5,1.0
current,0,0.2857142857142857,0.7142857142857143,0.8571428571428571
not,0,0.3333333333333333,0.6666666666666667,1.0
system,0,0.16666666666666666,0.8333333333333334,0.8333333333333334
marvelled,0,0.3333333333333333,0.6666666666666667,0.7777777777777778
part,0,0.25,0.75,1.0
incident,0,0.375,0.625,0.75
by,0,0.0,1.0,1.0
parry,0,0.2,0.8,0.8
and,0,0.3333333333333333,0.6666666666666667,1.0
later,0,0.4,0.6,1.0
never,0,0.4,0.6,0.8
putting,0,0.2857142857142857,0.7142857142857143,0.8571428571428571
or,0,0.5,0.5,1.0
windows,0,0.2857142857142857,0.7142857142857143,0.8571428571428571
sample,0,0.3333333333333333,0.6666666666666667,1.0
bird,0,0.25,0.75,1.0
in,0,0.5,0.5,1.0
he,0,0.5,0.5,1.0
talked,0,0.3333333333333333,0.6666666666666667,1.0
these,0,0.4,0.6,0.8
pick,0,0.25,0.75,1.0
dash,0,0.25,0.75,1.0
required,0,0.5,0.5,0.75
solidities,0,0.5,0.5,0.7
of,0,0.5,0.5,1.0
roles,0,0.4,0.6,1.0
then,0,0.25,0.75,1.0
and,0,0.3333333333333333,0.6666666666666667,1.0
cascade,0,0.42857142857142855,0.5714285714285714,0.7142857142857143
mien,0,0.5,0.5,1.0
and,0,0.3333333333333333,0.6666666666666667,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
spread,0,0.3333333333333333,0.6666666666666667,1.0
color,0,0.4,0.6,0.8
out,0,0.6666666666666666,0.33333333333333337,1.0
of,0,0.5,0.5,1.0
in,0,0.5,0.5,1.0
great,0,0.4,0.6,1.0
Eastern,0,0.2857142857142857,0.7142857142857143,1.0
jungle,0,0.3333333333333333,0.6666666666666667,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
calls,0,0.2,0.8,0.8
to,0,0.5,0.5,1.0
four,0,0.5,0.5,1.0
of,0,0.5,0.5,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
omen,0,0.5,0.5,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
a,0,1.0,0.0,1.0
and,0,0.3333333333333333,0.6666666666666667,1.0
those,0,0.4,0.6,1.0
nothing,0,0.2857142857142857,0.7142857142857143,0.8571428571428571
Oolacile,0,0.5,0.5,0.875
the,0,0.3333333333333333,0.6666666666666667,1.0
appears,0,0.42857142857142855,0.5714285714285714,0.7142857142857143
of,0,0.5,0.5,1.0
in,0,0.5,0.5,1.0
increasing,0,0.4,0.6,0.8
trying,0,0.16666666666666666,0.8333333333333334,1.0
phycoerythrin,0,0.23076923076923078,0.7692307692307692,0.7692307692307693
statistic,0,0.3333333333333333,0.6666666666666667,0.5555555555555556
unclear,0,0.42857142857142855,0.5714285714285714,1.0
of,0,0.5,0.5,1.0
to,0,0.5,0.5,1.0
Crew,0,0.25,0.75,1.0
Hollow,0,0.3333333333333333,0.6666666666666667,0.6666666666666666
by,0,0.0,1.0,1.0
perverse,0,0.375,0.625,0.625
Nothing,0,0.2857142857142857,0.7142857142857143,1.0
light,0,0.2,0.8,1.0
else,0,0.5,0.5,0.75
was,0,0.3333333333333333,0.6666666666666667,1.0
towards,0,0.2857142857142857,0.7142857142857143,1.0
a,0,1.0,0.0,1.0
not,0,0.3333333333333333,0.6666666666666667,1.0
been,0,0.5,0.5,0.75
to,0,0.5,0.5,1.0
only,0,0.25,0.75,1.0
you,0,0.6666666666666666,0.33333333333333337,1.0
the,0,0.3333333333333333,0.6666666666666667,1.0
nepenthe,0,0.375,0.625,0.625
the,0,0.3333333333333333,0.6666666666666667,1.0
beguiling,0,0.4444444444444444,0.5555555555555556,0.7777777777777778
archers,0,0.2857142857142857,0.7142857142857143,0.8571428571428571
well,0,0.25,0.75,0.75
jazz,0,0.25,0.75,0.75
hitting,0,0.2857142857142857,0.7142857142857143,0.7142857142857143
of,0,0.5,0.5,1.0
you,0,0.6666666666666666,0.33333333333333337,1.0
dash,0,0.25,0.75,1.0
most,0,0.25,0.75,1.0
passed,0,0.3333333333333333,0.6666666666666667,0.8333333333333334
can,0,0.3333333333333333,0.6666666666666667,1.0
not,0,0.3333333333333333,0.6666666666666667,1.0
alive,0,0.6,0.4,1.0
reclining,0,0.3333333333333333,0.6666666666666667,0.7777777777777778
easily,0,0.5,0.5,1.0
spectroscopy,0,0.25,0.75,0.6666666666666666
also,0,0.5,0.5,1.0
me,0,0.5,0.5,1.0
primeval,0,0.375,0.625,1.0
deflect,0,0.2857142857142857,0.7142857142857143,0.8571428571428571
this,0,0.25,0.75,1.0
people,0,0.5,0.5,0.6666666666666666
you,0,0.6666666666666666,0.33333333333333337,1.0
